iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
3830,0.155623880132,0.328336849345,0.345559714208,0.775,0.564,0.541333333333,506.59322029
3840,0.156868257609,0.328009887941,0.347028456805,0.772333333333,0.562,0.539333333333,507.791615787
3850,0.156337409672,0.328009052558,0.348507192103,0.774333333333,0.56,0.538666666667,509.037383889
3860,0.155121718712,0.327734695344,0.349570131923,0.775666666667,0.56,0.536666666667,510.347823151
3870,0.155956167662,0.32593894864,0.349045400356,0.773666666667,0.562,0.536,511.661935299
3880,0.156416025725,0.323322543585,0.349499556712,0.774,0.57,0.534666666667,512.840171998
3890,0.156080323825,0.32385787277,0.348928412266,0.773666666667,0.572,0.534,513.973574363
3900,0.156335503648,0.323956957567,0.349552004808,0.773666666667,0.572,0.534,515.140091958
3910,0.154730297181,0.325559697444,0.349505739341,0.774666666667,0.572,0.532666666667,516.248160614
3920,0.155252051351,0.327466871504,0.34877589793,0.774,0.566,0.531333333333,517.385569691
3930,0.154768952435,0.327609334782,0.349329751988,0.775666666667,0.568,0.529333333333,518.570923817
3940,0.155509956328,0.32709218491,0.349200931971,0.772333333333,0.574,0.532,519.742391136
3950,0.155860055016,0.32682728445,0.349646351602,0.77,0.572,0.534,520.894143708
3960,0.15553712187,0.324714830783,0.348436167263,0.771333333333,0.574,0.535333333333,522.009281988
3970,0.155581632514,0.326838551678,0.34936074389,0.773333333333,0.574,0.530666666667,523.201898133
3980,0.155174705111,0.326164388026,0.349188368927,0.773333333333,0.566,0.531333333333,524.320417743
3990,0.156464225552,0.325657097537,0.35096907465,0.773,0.566,0.533333333333,525.489477164
4000,0.155788195826,0.3239213079,0.350788483225,0.772333333333,0.568,0.532,526.592148095
4010,0.154122845649,0.324053901392,0.348784248297,0.774,0.566,0.532666666667,527.692085202
4020,0.154798867009,0.325824378634,0.349070453309,0.776333333333,0.572,0.536666666667,528.794330652
4030,0.153376503262,0.324165565619,0.349611523327,0.777333333333,0.572,0.536,529.964504937
4040,0.155342522555,0.323627342008,0.348657966795,0.774666666667,0.572,0.536,531.169634651
4050,0.154252550009,0.322988677759,0.348030606843,0.778333333333,0.574,0.536,532.320541791
4060,0.155925463377,0.32253087882,0.348860449142,0.772333333333,0.58,0.534,533.473853275
4070,0.155445575518,0.321218664998,0.348726242763,0.770333333333,0.574,0.534,534.621627975
4080,0.156171538761,0.320942952723,0.348028717092,0.772,0.574,0.533333333333,535.863474697
4090,0.154474767992,0.321231562416,0.349252935674,0.772666666667,0.566,0.532,536.976094459
4100,0.155238962933,0.322696175411,0.349525445251,0.772666666667,0.568,0.531333333333,538.078849931
4110,0.152869894105,0.322412302228,0.347628286311,0.775,0.57,0.534666666667,539.197915517
4120,0.153266479043,0.323054658855,0.347673469328,0.775666666667,0.572,0.537333333333,540.351746111
4130,0.153268426357,0.324126705232,0.347506801394,0.775,0.57,0.536,541.527089381
4140,0.153538562748,0.325011685725,0.347289658401,0.774,0.568,0.535333333333,542.686211823
4150,0.152558646251,0.324955940938,0.348014957932,0.775666666667,0.566,0.534666666667,543.850149274
4160,0.152716220248,0.32544399638,0.348665479821,0.776333333333,0.564,0.534666666667,545.010050779
4170,0.152531993042,0.325760114283,0.348930120318,0.777,0.562,0.535333333333,546.13581779
4180,0.152945595198,0.325719632652,0.349041684735,0.775666666667,0.562,0.535333333333,547.291841371
4190,0.152668222457,0.328701016992,0.349757418939,0.774333333333,0.562,0.531333333333,548.486461266
4200,0.152469633392,0.328730031548,0.349853217346,0.775,0.568,0.53,549.608468872
4210,0.152016219338,0.327451280259,0.348989364666,0.774666666667,0.568,0.533333333333,550.722079844
4220,0.153345179319,0.327972855553,0.34809891822,0.774666666667,0.568,0.532666666667,551.893870723
4230,0.152213015973,0.328349773548,0.346964353422,0.774666666667,0.57,0.532666666667,553.035238708
4240,0.151601638309,0.327394061296,0.347440424742,0.777,0.574,0.532,554.156696783
4250,0.152285379125,0.326031102734,0.34725526723,0.774666666667,0.576,0.532666666667,555.287688482
4260,0.152221080693,0.326881396024,0.347705007997,0.775333333333,0.566,0.531333333333,556.451476992
4270,0.152866245851,0.329090133476,0.348504462738,0.773333333333,0.568,0.532,557.612747382
4280,0.15209772903,0.328440326849,0.349530862374,0.775333333333,0.566,0.531333333333,558.782169469
4290,0.151416508961,0.327246286035,0.349580202806,0.778,0.57,0.533333333333,559.899805326
4300,0.15120020071,0.326761735567,0.349466336336,0.777333333333,0.574,0.534,561.064139418
4310,0.15101111304,0.326281256603,0.35058665091,0.778666666667,0.57,0.534,562.287779736
4320,0.151757387162,0.328034003781,0.351317939568,0.778,0.57,0.531333333333,563.412106749
4330,0.151394060396,0.325955856403,0.351484632011,0.778666666667,0.57,0.531333333333,564.525055993
4340,0.151626991495,0.32377084906,0.351354694357,0.779666666667,0.574,0.53,565.649512189
4350,0.152217557955,0.328119515443,0.350117686688,0.776333333333,0.574,0.534,566.840335148
4360,0.151277282099,0.328772763427,0.350594163927,0.777,0.566,0.532666666667,567.960398264
4370,0.150706064208,0.325445957637,0.349715996575,0.778333333333,0.578,0.534,569.12621502
4380,0.150926341952,0.324871101943,0.349803541954,0.777666666667,0.578,0.535333333333,570.217955789
4390,0.150391114404,0.327490913758,0.349921406014,0.779,0.574,0.532666666667,571.382303707
4400,0.152002285765,0.32992140229,0.347482009973,0.776333333333,0.574,0.536,572.773026955
4410,0.151877220647,0.330667594303,0.347266964048,0.773333333333,0.572,0.533333333333,573.903644926
4420,0.152636261892,0.332932010997,0.346424920451,0.775666666667,0.566,0.535333333333,575.056018929
4430,0.155134278971,0.333822406177,0.348516498736,0.774,0.564,0.538666666667,576.180569941
4440,0.152503750071,0.334847397134,0.348585775504,0.775666666667,0.558,0.532666666667,577.330916487
4450,0.152332200527,0.334085244509,0.347959645592,0.776,0.558,0.535333333333,578.441850523
4460,0.152138915878,0.334441454937,0.349482562379,0.775666666667,0.562,0.531333333333,579.621845641
4470,0.152378101349,0.335563969308,0.349673167816,0.776333333333,0.566,0.532,580.677165696
4480,0.15220750903,0.334851418644,0.349218888258,0.775,0.566,0.533333333333,581.80648826
4490,0.152513008592,0.336391880677,0.348939005483,0.776,0.564,0.531333333333,582.940386822
4500,0.151989170004,0.33500680727,0.348417838927,0.776333333333,0.562,0.531333333333,584.058518085
4510,0.151222138384,0.334506187947,0.348333806882,0.777333333333,0.564,0.530666666667,585.202768441
4520,0.15216785683,0.339413281557,0.347478455042,0.777,0.558,0.532,586.348111537
4530,0.152119953599,0.339102936358,0.347023095496,0.775666666667,0.56,0.532666666667,587.440013883
4540,0.151742680955,0.338512346851,0.347330259991,0.775,0.566,0.531333333333,588.529306456
4550,0.151456045076,0.338132371063,0.347020034691,0.776333333333,0.56,0.531333333333,589.651555841
4560,0.151421505702,0.335469909706,0.346790267761,0.777333333333,0.566,0.534,590.825144249
4570,0.151850431116,0.335402104482,0.346879973136,0.777333333333,0.568,0.532666666667,591.951194124
4580,0.151432607084,0.335780163609,0.34673930049,0.777,0.566,0.532,593.095189665
4590,0.151541772921,0.336396101534,0.34612100162,0.778,0.568,0.531333333333,594.269825774
4600,0.151300004362,0.332825949525,0.346605409822,0.778666666667,0.572,0.532666666667,595.531943491
4610,0.152072100431,0.333734569339,0.347943983112,0.778333333333,0.57,0.534,597.058385741
4620,0.151330080867,0.334486542017,0.347350375694,0.780666666667,0.564,0.535333333333,598.346274896
4630,0.151623857653,0.33629110406,0.346992925216,0.78,0.56,0.536,599.586038855
4640,0.151455149034,0.334135270867,0.347305046985,0.780666666667,0.568,0.536,600.825284099
4650,0.150283145808,0.334265055834,0.346947931156,0.781333333333,0.57,0.535333333333,602.061485788
4660,0.150529364712,0.334329062262,0.34796660643,0.781333333333,0.572,0.532666666667,603.27220483
4670,0.150189217599,0.334191416065,0.348181519046,0.782,0.57,0.532666666667,604.51849718
4680,0.150600311435,0.333145507074,0.348548739294,0.780333333333,0.564,0.532666666667,605.776966903
4690,0.150657363479,0.331559846681,0.348376978774,0.780333333333,0.568,0.533333333333,606.979445755
4700,0.151038469043,0.33017608947,0.34825449793,0.778666666667,0.566,0.534,608.253322872
4710,0.150234452499,0.330140648077,0.348500089613,0.780333333333,0.566,0.534,609.530669812
4720,0.15045584904,0.332085189151,0.34835494384,0.780333333333,0.564,0.533333333333,610.788900126
4730,0.151249535635,0.333106545097,0.348459380089,0.780333333333,0.562,0.535333333333,612.047307823
4740,0.156398050989,0.337359404811,0.349928118679,0.772333333333,0.552,0.532666666667,613.332634213
4750,0.154638696465,0.336025261927,0.348064265742,0.773666666667,0.558,0.532666666667,614.6324001
4760,0.153961239975,0.33484678411,0.349321153033,0.777,0.56,0.534666666667,615.89945806
4770,0.152383333906,0.332028758888,0.34842335977,0.776666666667,0.568,0.536666666667,617.165036519
4780,0.15260291882,0.332450727008,0.347460081389,0.773333333333,0.566,0.536,618.436709981
4790,0.151543861613,0.331968420388,0.346645754846,0.776333333333,0.566,0.536666666667,619.579700091
4800,0.152391394884,0.332615261459,0.348514637823,0.777666666667,0.566,0.537333333333,620.836902455
4810,0.153660109639,0.331561983878,0.348977329923,0.776,0.562,0.534,622.088922404
4820,0.150715875931,0.333572676197,0.348888716216,0.779,0.562,0.536,623.409836324
4830,0.151947900899,0.336049807523,0.348128869226,0.778333333333,0.558,0.535333333333,624.689042423
4840,0.151687010387,0.337395243773,0.348475628176,0.778666666667,0.552,0.532,625.920545646
4850,0.150314486367,0.337373192635,0.347690919986,0.778666666667,0.554,0.530666666667,627.144722459
4860,0.150570454836,0.337372216394,0.347220980533,0.778,0.554,0.531333333333,628.395579742
4870,0.151032507094,0.340927151351,0.346691249707,0.778333333333,0.552,0.531333333333,629.632076542
4880,0.151953877009,0.337917457979,0.345196877015,0.777,0.554,0.532666666667,630.873485537
4890,0.150397733791,0.339675404903,0.345276173589,0.779,0.554,0.533333333333,632.140177276
4900,0.150080684196,0.339749655392,0.345084271076,0.779,0.552,0.530666666667,633.387840488
4910,0.149949453679,0.339448294167,0.345092636721,0.781333333333,0.55,0.531333333333,634.68314376
4920,0.150644471931,0.337632666444,0.346164386865,0.78,0.552,0.531333333333,635.954161821
4930,0.150984392194,0.337108244208,0.346886742809,0.78,0.554,0.532,637.231784515
4940,0.151413547192,0.336961005758,0.347718195109,0.777333333333,0.556,0.530666666667,638.510370766
4950,0.151214156815,0.336764633817,0.349370316086,0.777,0.552,0.527333333333,639.867840903
4960,0.151056530265,0.334056386494,0.350383304953,0.779333333333,0.55,0.528,641.166215382
4970,0.151223374908,0.336095617298,0.3492340867,0.777666666667,0.554,0.526666666667,642.392607302
4980,0.150395864895,0.336743383645,0.348903729392,0.778666666667,0.556,0.526,643.60637938
4990,0.150509286603,0.336691790503,0.348310974362,0.779333333333,0.556,0.523333333333,644.838613864
5000,0.170738346344,0.34262779444,0.337155516355,0.750666666667,0.548,0.556,646.037164227,optimal
0,0.673822302101,0.699787361003,0.678445774173,0.324333333333,0.3,0.320666666667,0.105775324
10,0.512542962552,0.498782232089,0.527991512876,0.462333333333,0.484,0.444666666667,1.212540275
20,0.391453352901,0.447396382765,0.434802849892,0.553666666667,0.502,0.512666666667,2.365941833
30,0.346427597998,0.423358076192,0.423127582172,0.582333333333,0.506,0.516666666667,3.478022336
40,0.309795490416,0.386205121166,0.402682010854,0.610666666667,0.536,0.522,4.572073024
50,0.278692752647,0.366796748106,0.386479774262,0.635333333333,0.542,0.521333333333,5.730487122
60,0.25809885721,0.363587256717,0.364687984126,0.651333333333,0.54,0.545333333333,6.98133057899
70,0.244053346528,0.361783063061,0.356120411043,0.664333333333,0.548,0.552,8.17785388099
80,0.232912307134,0.359469957521,0.351988184172,0.677666666667,0.548,0.543333333333,9.43220666499
90,0.224360570299,0.351370391695,0.352230362369,0.683333333333,0.552,0.542666666667,10.727964259
100,0.216173843453,0.347885909739,0.348628071839,0.690333333333,0.562,0.544,11.938454562
110,0.209372839906,0.34667768906,0.343814013141,0.7,0.546,0.546666666667,13.170840749
120,0.20470918077,0.347311710666,0.34531662966,0.704333333333,0.54,0.538,14.434627999
130,0.201911021439,0.3469488962,0.341156059587,0.705,0.536,0.543333333333,15.704518948
140,0.200361577233,0.341953554258,0.340305196666,0.703,0.544,0.545333333333,16.976498191
150,0.197051372185,0.341763513249,0.340882147031,0.709666666667,0.542,0.544,18.220584912
160,0.197053809887,0.342567617924,0.339400281722,0.709333333333,0.546,0.545333333333,19.490009291
170,0.195454582865,0.346202078068,0.339855380848,0.714,0.55,0.544,20.751449086
180,0.194290049205,0.343063089879,0.339512781453,0.715333333333,0.55,0.545333333333,22.026772522
190,0.192922911576,0.342430221325,0.337892347864,0.719666666667,0.556,0.547333333333,23.285487183
200,0.192284067312,0.33906935297,0.337349540121,0.719666666667,0.552,0.546,24.556405684
210,0.1905341791,0.343479542555,0.33722416036,0.722666666667,0.546,0.542,25.936051803
220,0.1890461811,0.349063679984,0.334987608565,0.726666666667,0.55,0.550666666667,27.219052073
230,0.188350750082,0.346131822189,0.335390873013,0.725,0.558,0.55,28.493660449
240,0.187752852316,0.346574636043,0.335564601801,0.724,0.554,0.549333333333,29.746816988
250,0.187082077786,0.347844826957,0.333882033565,0.727333333333,0.546,0.551333333333,31.02915553
260,0.185680902262,0.347878484213,0.333362987701,0.729666666667,0.552,0.554,32.407973602
270,0.185733417193,0.348177964286,0.334821751492,0.731333333333,0.546,0.55,33.771071783
280,0.185849457186,0.349288043851,0.334330734058,0.729333333333,0.544,0.550666666667,35.137754359
290,0.184173228678,0.348390273099,0.333567397151,0.730666666667,0.544,0.55,36.548035912
300,0.183369452201,0.348227967134,0.33346238637,0.733,0.544,0.550666666667,37.926588108
310,0.183473086991,0.346877686953,0.332949947665,0.732666666667,0.55,0.549333333333,39.244305981
320,0.182642199048,0.345859993897,0.333492758025,0.734333333333,0.55,0.548666666667,40.615989637
330,0.18265437155,0.344920016998,0.331299244484,0.735,0.544,0.549333333333,41.91457113
340,0.182406177619,0.341862596616,0.331087602107,0.738333333333,0.548,0.554,43.305977834
350,0.18146378434,0.341648265248,0.330766041299,0.741666666667,0.55,0.552666666667,44.688833827
360,0.180706239423,0.343623110785,0.330347908333,0.739333333333,0.55,0.552666666667,46.038573007
370,0.181320916003,0.344742994525,0.331372471994,0.737,0.548,0.545333333333,47.363609393
380,0.180766412434,0.346402198806,0.331195781598,0.736666666667,0.548,0.548666666667,48.764069719
390,0.179843801244,0.348016950167,0.329765598378,0.738,0.546,0.548666666667,50.092884866
400,0.179303996753,0.348019499092,0.330894481989,0.739333333333,0.546,0.55,51.318161923
410,0.180328294197,0.347692317697,0.331143391877,0.738666666667,0.544,0.551333333333,52.564652592
420,0.178612875591,0.345773316106,0.332267421371,0.740333333333,0.546,0.548666666667,53.843637457
430,0.177761999344,0.344817765104,0.33229420911,0.741,0.546,0.544,55.189318567
440,0.18119752101,0.340652137578,0.332520407583,0.738333333333,0.556,0.545333333333,56.50391506
450,0.178913778445,0.34385020564,0.330327591223,0.740333333333,0.556,0.55,57.819042121
460,0.178032124628,0.34270775276,0.33174048264,0.740333333333,0.552,0.55,59.052808258
470,0.178025416027,0.341613780537,0.330584249086,0.741,0.556,0.551333333333,60.349092073
480,0.178108721538,0.342288368912,0.333092156284,0.741333333333,0.556,0.547333333333,61.62981047
490,0.177211057531,0.34179748247,0.333649523435,0.740333333333,0.558,0.544666666667,62.995515267
500,0.17667205596,0.340840861224,0.333219519195,0.742333333333,0.56,0.544,64.395102508
510,0.176248073626,0.340543626695,0.333958572119,0.742666666667,0.56,0.542,65.671720954
520,0.17652977249,0.340440927853,0.334027002901,0.742333333333,0.554,0.543333333333,67.050738138
530,0.175534735805,0.341885407363,0.333156364499,0.743333333333,0.548,0.54,68.410207288
540,0.174968143531,0.34036230539,0.332575408337,0.745,0.55,0.542,69.76272217
550,0.174240510757,0.339996317806,0.332592288979,0.745666666667,0.552,0.540666666667,71.076845379
560,0.173624874253,0.34063084735,0.330362921905,0.749,0.546,0.544666666667,72.48090116
570,0.174084566726,0.339883444184,0.330462975858,0.748666666667,0.546,0.544,73.781923342
580,0.174462483021,0.33775701828,0.331825866188,0.746666666667,0.548,0.539333333333,75.143897575
590,0.173048622436,0.336961674121,0.330864224334,0.748,0.546,0.546666666667,76.64910725
600,0.172875934294,0.336526905701,0.329683954264,0.748666666667,0.546,0.545333333333,77.995297199
610,0.172288949548,0.338473198773,0.328895849431,0.748,0.548,0.546,79.233866885
620,0.172963329072,0.338633330994,0.329502440988,0.748333333333,0.548,0.544,80.56513813
630,0.172495837206,0.341702303447,0.329071774299,0.749666666667,0.546,0.543333333333,81.903941221
640,0.172320577712,0.341820295416,0.328133537345,0.749666666667,0.546,0.544666666667,83.255312399
650,0.172093025099,0.341745734974,0.328315158024,0.749333333333,0.548,0.544,84.620363764
660,0.171879214911,0.344592676671,0.328472701291,0.75,0.542,0.544,85.88556217
670,0.172994281952,0.346616650277,0.329126543077,0.751333333333,0.542,0.544,87.241145097
680,0.172005614964,0.346775499961,0.328827653747,0.749,0.544,0.543333333333,88.592942547
690,0.171846995796,0.348278710625,0.3292809536,0.750666666667,0.544,0.542666666667,89.984510434
700,0.172057247569,0.349303492642,0.32992193698,0.751666666667,0.54,0.544,91.331968532
710,0.171821689253,0.34951679602,0.3302229716,0.752666666667,0.542,0.544,92.656410743
720,0.171854361758,0.349823807248,0.330232748636,0.754666666667,0.54,0.544666666667,93.98657384
730,0.171407042228,0.349204543056,0.329790705242,0.752666666667,0.54,0.546,95.401750993
740,0.170996735906,0.347187349639,0.32983839993,0.754,0.538,0.546,96.766494998
750,0.170439922379,0.346795356658,0.330221611653,0.754,0.536,0.546,98.116641485
760,0.172322022607,0.348559928171,0.330142750553,0.751666666667,0.538,0.547333333333,99.396224471
770,0.170544897135,0.348426055958,0.330020490356,0.754,0.538,0.546666666667,100.720506288
780,0.170836453658,0.348157811903,0.330086477919,0.753666666667,0.536,0.546666666667,102.039638087
790,0.170110323777,0.348078713869,0.330869379846,0.754666666667,0.534,0.546,103.386940134
800,0.171238216132,0.347909570261,0.33017983453,0.752333333333,0.536,0.548,104.796614477
810,0.170230382693,0.347463476114,0.331079655066,0.753333333333,0.534,0.546,106.175365387
820,0.17056255764,0.349096024479,0.331877612659,0.753333333333,0.542,0.545333333333,107.486808104
830,0.172809032952,0.35070070062,0.330895007074,0.748666666667,0.54,0.548,108.825549959
840,0.173545667363,0.351081219023,0.33072877445,0.749,0.542,0.547333333333,110.154759376
850,0.173347440158,0.348665446325,0.329589558514,0.748,0.546,0.548,111.486812842
860,0.17269492207,0.351750142752,0.329717044042,0.749333333333,0.542,0.548,112.855590033
870,0.172522009973,0.348999335725,0.329265574693,0.749,0.544,0.55,114.147319581
880,0.171513920273,0.349772073258,0.330314401861,0.751666666667,0.548,0.546666666667,115.550363213
890,0.16990610844,0.350423510064,0.33091834617,0.754333333333,0.55,0.546,116.895134496
900,0.170231568867,0.351221978868,0.331464593447,0.754666666667,0.544,0.548,118.222279719
910,0.170407815859,0.348226009926,0.331453564786,0.753666666667,0.542,0.546,119.549248351
920,0.169914737418,0.345770125167,0.331496123283,0.754,0.546,0.542,120.857777884
930,0.170066383024,0.346139798675,0.332075379331,0.752,0.548,0.545333333333,122.276984269
940,0.16935085157,0.348035915187,0.332206678871,0.753333333333,0.544,0.545333333333,123.718641205
950,0.168603799413,0.347516366489,0.331098656444,0.753,0.544,0.547333333333,125.044401738
960,0.168711611616,0.345379342095,0.331835739375,0.753666666667,0.542,0.548666666667,126.33869089
970,0.16941315045,0.346240738614,0.330432854654,0.754333333333,0.542,0.548,127.732796255
980,0.16875051181,0.346733459917,0.330909810963,0.754,0.542,0.550666666667,129.042529145
990,0.168633319469,0.347644769844,0.333050667526,0.755333333333,0.54,0.549333333333,130.32126315
1000,0.168837776124,0.345787079826,0.331414452687,0.756,0.542,0.551333333333,131.625199306
1010,0.169259308684,0.343948521746,0.33289640952,0.755333333333,0.544,0.549333333333,133.052943758
1020,0.171815762505,0.343974969507,0.331797103552,0.753333333333,0.546,0.552666666667,134.357146579
1030,0.171550890617,0.346571014734,0.331043946175,0.751,0.538,0.551333333333,135.652385459
1040,0.17085468018,0.34846745707,0.32983207774,0.750333333333,0.54,0.554,136.926223466
1050,0.170135011887,0.347268539795,0.330129282077,0.753,0.542,0.552666666667,138.205909959
1060,0.180524995868,0.350830930209,0.335528729328,0.741333333333,0.538,0.546666666667,139.470222641
1070,0.169176534679,0.34902251205,0.329204458304,0.754,0.542,0.555333333333,140.781638099
1080,0.169426050729,0.349482944371,0.327558190586,0.754,0.54,0.552666666667,142.099030837
1090,0.169854839625,0.348232549233,0.326885400976,0.752333333333,0.546,0.553333333333,143.373289187
1100,0.16918742026,0.345358554775,0.328401390333,0.752666666667,0.544,0.553333333333,144.63528246
1110,0.168426915341,0.343363780866,0.32924938027,0.755,0.546,0.555333333333,146.041154733
1120,0.169260179433,0.344730760646,0.329229020069,0.752333333333,0.542,0.556,147.326758062
1130,0.167661423303,0.345784566191,0.329631663731,0.756333333333,0.542,0.556,148.628685726
1140,0.168994356842,0.343214245659,0.329764909313,0.755,0.544,0.553333333333,149.923977938
1150,0.169485740637,0.341424780491,0.329892335452,0.755333333333,0.55,0.552,151.2196419
1160,0.169674600665,0.340476859373,0.328982880369,0.755666666667,0.546,0.55,152.477896708
1170,0.171475142512,0.343772261749,0.328392949193,0.751,0.55,0.552666666667,153.682966374
1180,0.170921957401,0.343862986561,0.329032365422,0.752,0.546,0.553333333333,154.849535329
1190,0.171118734233,0.343855898549,0.329628959475,0.751333333333,0.552,0.548666666667,156.074037669
1200,0.169479635805,0.340959875346,0.328927858503,0.755333333333,0.558,0.548666666667,157.314356295
1210,0.169090845591,0.340621683026,0.330598898691,0.755666666667,0.55,0.548666666667,158.556372893
1220,0.168167872872,0.340667256894,0.329958011171,0.757666666667,0.548,0.55,159.845252072
1230,0.168873496258,0.342133263514,0.329466528908,0.755333333333,0.542,0.553333333333,161.122213039
1240,0.168455708655,0.342724804442,0.328453044266,0.757666666667,0.546,0.552,162.401174202
1250,0.170087017018,0.342766832321,0.327985836826,0.755,0.552,0.550666666667,163.668917199
1260,0.172307652521,0.342982464268,0.327719680859,0.754666666667,0.552,0.548666666667,164.92534722
1270,0.172638439711,0.342952825493,0.327433200924,0.752,0.542,0.554666666667,166.169337942
1280,0.171016185376,0.338187751969,0.326585288414,0.753,0.554,0.553333333333,167.506629527
1290,0.170820770794,0.343341669093,0.326936981573,0.753333333333,0.546,0.55,168.728169301
1300,0.17034121709,0.344823811727,0.327527784728,0.755666666667,0.548,0.552,170.006947945
1310,0.16934873209,0.340366732005,0.327114004486,0.754333333333,0.558,0.553333333333,171.397511587
1320,0.168639911471,0.340889885305,0.326390552464,0.756333333333,0.55,0.551333333333,172.624574321
1330,0.169373829495,0.341255007948,0.32698247046,0.755333333333,0.55,0.55,173.877648689
1340,0.170355917712,0.34362816221,0.325609756705,0.752333333333,0.55,0.551333333333,175.16292965
1350,0.170176126805,0.343427197562,0.325281848206,0.754,0.554,0.554,176.397240574
1360,0.169650401395,0.339585328688,0.32498644173,0.755,0.558,0.56,177.65123346
1370,0.172394627065,0.342016401499,0.323501914549,0.752666666667,0.552,0.555333333333,179.000289974
1380,0.169841553621,0.341177901746,0.323183254848,0.754333333333,0.554,0.557333333333,180.380345376
1390,0.170567280877,0.340904114984,0.325040932222,0.756666666667,0.554,0.553333333333,181.797874724
1400,0.170994315597,0.34315729428,0.324265276635,0.756666666667,0.558,0.554,183.349458289
1410,0.170601442192,0.342385096999,0.324135364695,0.756,0.556,0.552,184.825512036
1420,0.170519308111,0.338325110538,0.324287651314,0.756333333333,0.554,0.553333333333,186.473229451
1430,0.170519696346,0.338597989593,0.324892508032,0.754333333333,0.554,0.552666666667,187.81501644
1440,0.168404505187,0.338406521734,0.325680796715,0.756333333333,0.558,0.55,189.170668505
1450,0.167920659028,0.339711168438,0.325854248653,0.756666666667,0.558,0.549333333333,190.563344937
1460,0.167497730775,0.341729207658,0.325276329736,0.756,0.552,0.548,191.896226452
1470,0.167566606592,0.34080264972,0.325191093295,0.757,0.558,0.549333333333,193.307351857
1480,0.166990156413,0.340989605613,0.325421661133,0.758,0.556,0.548666666667,194.780274742
1490,0.167447546474,0.341815785233,0.326416728093,0.759,0.55,0.549333333333,196.07366315
1500,0.168274171043,0.339290919299,0.325670315291,0.757666666667,0.556,0.554666666667,197.31111679
1510,0.167201783492,0.339887256788,0.326150676512,0.756666666667,0.554,0.554,198.536950486
1520,0.168139380078,0.340414083255,0.325884093872,0.756666666667,0.56,0.554,199.814811797
1530,0.167557319248,0.340255198546,0.327307922809,0.757666666667,0.556,0.549333333333,201.124369676
1540,0.166810461079,0.342069746733,0.326282758074,0.759333333333,0.554,0.551333333333,202.417817347
1550,0.167758711301,0.342876920674,0.325934390046,0.761333333333,0.552,0.551333333333,203.657392072
1560,0.166987098972,0.342901540473,0.325558260732,0.763666666667,0.552,0.555333333333,204.961364178
1570,0.166523365399,0.343227063734,0.325545196457,0.763,0.548,0.553333333333,206.397909415
1580,0.166636760816,0.341813462714,0.326868132197,0.762333333333,0.55,0.551333333333,207.817878268
1590,0.165654006038,0.340515515279,0.327009235039,0.762666666667,0.552,0.554,209.452073916
1600,0.165762659947,0.339132417211,0.326965738943,0.762666666667,0.55,0.552,211.502190224
1610,0.166264974186,0.338298954297,0.327375658462,0.761,0.554,0.554,212.802090825
1620,0.165299093463,0.338681426719,0.328030151633,0.762333333333,0.55,0.554,213.956775148
1630,0.166347481192,0.339231892977,0.32811514183,0.761333333333,0.548,0.551333333333,215.064654569
1640,0.166159776479,0.340787926056,0.327369317507,0.763333333333,0.546,0.552,216.928670874
1650,0.165544756231,0.340019952918,0.32742018831,0.763,0.544,0.556,218.16725044
1660,0.16530073639,0.339642081681,0.327578092709,0.762666666667,0.546,0.55,219.461810603
1670,0.167094572286,0.340316047543,0.327252123117,0.762,0.548,0.55,220.805762133
1680,0.165785006045,0.340266694568,0.327308394568,0.762,0.548,0.553333333333,222.007128494
1690,0.165379601416,0.339559051848,0.327335939696,0.763,0.546,0.552666666667,223.270737963
1700,0.164897569972,0.339194068917,0.326617022112,0.764333333333,0.546,0.550666666667,224.549373989
1710,0.166323119111,0.339586446086,0.325649228301,0.762666666667,0.544,0.552666666667,225.846417113
1720,0.164805213233,0.339621008739,0.325781582482,0.765333333333,0.548,0.552666666667,227.61285957
1730,0.16441312906,0.339616419669,0.326223932615,0.765666666667,0.55,0.553333333333,228.825156488
1740,0.164697091923,0.341127979582,0.325261432668,0.764333333333,0.546,0.554666666667,230.039783874
1750,0.16595106905,0.343001515707,0.324243330137,0.763,0.546,0.553333333333,231.819882813
1760,0.165411741431,0.342701336798,0.326189524926,0.765,0.544,0.552666666667,233.314694471
1770,0.165760225013,0.343537831368,0.326455711141,0.763666666667,0.544,0.551333333333,235.098799335
1780,0.166397610606,0.346490441174,0.326443753327,0.761333333333,0.54,0.552,236.383117529
1790,0.165831596324,0.341747023691,0.326460111176,0.762,0.548,0.554666666667,237.790777847
1800,0.167739925378,0.345485855632,0.326715346907,0.763,0.546,0.553333333333,239.000124846
1810,0.189250090262,0.36727021946,0.34254785573,0.737,0.526,0.541333333333,240.195126372
1820,0.167598234433,0.345966028281,0.325288218518,0.761,0.546,0.558666666667,241.561249144
1830,0.168366292698,0.347999331543,0.324957041934,0.757666666667,0.542,0.556666666667,242.758457481
1840,0.167819094761,0.347525612303,0.324411301481,0.757666666667,0.544,0.562,244.172952365
1850,0.168580834645,0.345411709524,0.326614738293,0.757333333333,0.552,0.555333333333,245.762031605
1860,0.166645916345,0.345148367519,0.327818785066,0.761666666667,0.548,0.554666666667,246.967793814
